customer_id,segment_name,recency_days,frequency,monetary,R_score,F_score,M_score,RFM_total,ticket_count,return_rate,sessions_30d,last_visit_days_ago,loyalty_tier
CUST01840,At-Risk,101,3,1327.8,2,3,2,7,0,0.0,5,9,Platinum
CUST01841,Champions,14,5,3198.59,5,4,4,13,1,0.0,17,14,Silver
CUST01842,Dormant,161,1,1332.91,1,2,2,5,0,0.0,0,31,Not Enrolled
CUST01843,Dormant,25,2,2693.71,4,3,4,11,0,0.0,8,3,Not Enrolled
CUST01844,At-Risk,125,7,4849.78,2,5,5,12,1,0.0,8,18,Silver
CUST01845,Dormant,164,1,545.67,1,2,1,4,0,0.0,3,53,Not Enrolled
CUST01846,Needs Attention,76,7,4758.75,3,5,5,13,4,0.0,5,10,Not Enrolled
CUST01847,New Customers,16,1,1293.93,5,2,2,9,0,0.0,2,1,Not Enrolled
CUST01848,Champions,1,5,5180.32,5,4,5,14,1,0.0,10,1,Not Enrolled
CUST01849,New Customers,34,1,385.85,4,2,1,7,0,0.0,3,12,Not Enrolled
CUST01850,Dormant,28,3,1714.05,4,3,3,10,0,0.0,5,7,Silver
CUST01851,Dormant,355,1,289.22,1,2,1,4,0,0.0,2,60,Not Enrolled
CUST01852,Dormant,48,1,572.93,3,2,1,6,1,0.0,2,0,Silver
CUST01853,Needs Attention,153,6,3611.41,1,5,4,10,3,16.7,0,27,Silver
CUST01854,At-Risk,150,2,1301.87,1,3,2,6,0,0.0,5,19,Not Enrolled
CUST01855,Needs Attention,72,3,2387.65,3,3,3,9,3,0.0,11,5,Not Enrolled
CUST01856,Needs Attention,211,3,1379.79,1,3,2,6,3,66.7,0,44,Platinum
CUST01857,Needs Attention,74,9,5573.32,3,5,5,13,5,0.0,1,7,Not Enrolled
CUST01858,New Customers,20,1,522.62,5,2,1,8,1,0.0,9,4,Not Enrolled
CUST01859,Dormant,15,2,1262.4,5,3,2,10,0,0.0,12,0,Platinum
CUST01860,Needs Attention,1,2,914.9300000000001,5,3,2,10,2,50.0,9,19,Not Enrolled
CUST01861,Dormant,1,3,2676.62,5,3,4,12,0,0.0,4,20,Not Enrolled
CUST01862,Dormant,9,3,3486.8,5,3,4,12,0,0.0,4,17,Silver
CUST01863,Dormant,188,1,530.13,1,2,1,4,0,0.0,4,47,Not Enrolled
CUST01864,Dormant,221,1,519.75,1,2,1,4,0,0.0,3,44,Not Enrolled
CUST01865,Needs Attention,60,3,1867.7600000000002,3,3,3,9,2,0.0,4,13,Not Enrolled
CUST01866,Dormant,70,1,510.52,3,2,1,6,1,0.0,16,0,Not Enrolled
CUST01867,New Customers,11,1,663.94,5,2,1,8,0,0.0,2,0,Not Enrolled
CUST01868,Dormant,80,3,26057.29,3,3,5,11,0,0.0,4,15,Not Enrolled
CUST01869,Champions,52,8,5254.78,3,5,5,13,1,12.5,13,17,Silver
CUST01870,Needs Attention,91,4,4178.4,2,4,5,11,2,0.0,9,7,Not Enrolled
CUST01871,Dormant,100,1,1448.69,2,2,2,6,1,0.0,1,30,Not Enrolled
CUST01872,Needs Attention,41,7,4856.42,4,5,5,14,2,0.0,4,4,Not Enrolled
CUST01873,Champions,9,5,2655.24,5,4,4,13,0,0.0,5,0,Not Enrolled
CUST01874,New Customers,31,1,663.19,4,2,1,7,0,0.0,1,16,Not Enrolled
CUST01875,Needs Attention,74,7,3162.7799999999997,3,5,4,12,2,0.0,0,13,Not Enrolled
CUST01876,At-Risk,143,5,4129.84,2,4,5,11,0,0.0,1,27,Not Enrolled
CUST01877,Needs Attention,45,3,2789.21,4,3,4,11,2,33.3,1,0,Not Enrolled
CUST01878,New Customers,22,1,314.15,4,2,1,7,0,0.0,4,6,Not Enrolled
CUST01879,Needs Attention,24,1,709.74,4,2,1,7,1,100.0,5,4,Gold
CUST01880,At-Risk,231,4,1569.8400000000001,1,4,3,8,1,0.0,3,50,Not Enrolled
CUST01881,Needs Attention,8,5,3112.58,5,4,4,13,4,0.0,0,6,Platinum
CUST01882,At-Risk,219,2,965.8,1,3,2,6,0,0.0,0,41,Gold
CUST01883,Champions,5,4,2831.88,5,4,4,13,1,25.0,2,0,Not Enrolled
CUST01884,At-Risk,234,3,2372.63,1,3,3,7,1,0.0,2,51,Not Enrolled
CUST01885,Champions,6,5,3303.2799999999997,5,4,4,13,1,0.0,9,3,Silver
CUST01886,Dormant,78,2,948.26,3,3,2,8,0,0.0,6,23,Not Enrolled
CUST01887,At-Risk,126,6,3354.62,2,5,4,11,1,0.0,1,30,Not Enrolled
CUST01888,Champions,27,6,3310.32,4,5,4,13,1,0.0,3,3,Gold
CUST01889,Dormant,71,2,1553.42,3,3,3,9,0,0.0,5,20,Silver
CUST01890,Dormant,226,1,416.76,1,2,1,4,0,0.0,1,40,Not Enrolled
CUST01891,Needs Attention,217,2,3614.49,1,3,4,8,2,0.0,0,30,Not Enrolled
CUST01892,New Customers,39,1,547.55,4,2,1,7,0,0.0,5,7,Gold
CUST01893,Needs Attention,50,3,2530.01,3,3,3,9,2,0.0,2,4,Not Enrolled
CUST01894,At-Risk,195,4,3166.55,1,4,4,9,0,0.0,2,23,Silver
CUST01895,Dormant,329,1,1344.42,1,2,2,5,0,0.0,7,60,Silver
CUST01896,Dormant,70,1,177.86,3,2,1,6,0,0.0,10,23,Not Enrolled
CUST01897,Champions,28,6,4619.71,4,5,5,14,1,0.0,7,0,Not Enrolled
CUST01898,Dormant,218,1,829.18,1,2,2,5,0,0.0,1,50,Not Enrolled
CUST01899,Dormant,53,2,1576.16,3,3,3,9,1,0.0,2,7,Not Enrolled
CUST01900,Champions,75,7,5287.41,3,5,5,13,1,0.0,9,0,Not Enrolled
CUST01901,At-Risk,163,3,2344.37,1,3,3,7,0,0.0,6,32,Silver
CUST01902,Dormant,53,2,549.9300000000001,3,3,1,7,0,0.0,1,19,Silver
CUST01903,Needs Attention,20,8,5239.29,5,5,5,15,4,25.0,8,0,Not Enrolled
CUST01904,Needs Attention,39,3,2969.4300000000003,4,3,4,11,3,33.3,4,3,Silver
CUST01905,Dormant,2,3,2083.6400000000003,5,3,3,11,1,0.0,6,1,Gold
CUST01906,Dormant,81,1,555.37,3,2,1,6,0,0.0,3,28,Not Enrolled
CUST01907,Loyal Customers,32,5,3168.6099999999997,4,4,4,12,0,0.0,3,24,Silver
CUST01908,At-Risk,216,3,1025.52,1,3,2,6,0,0.0,1,49,Not Enrolled
CUST01909,New Customers,37,1,825.7,4,2,2,8,0,0.0,13,5,Silver
CUST01910,At-Risk,130,5,2642.55,2,4,4,10,0,0.0,1,40,Silver
CUST01911,Needs Attention,40,8,5924.11,4,5,5,14,2,0.0,4,9,Gold
CUST01912,Loyal Customers,43,4,1992.5,4,4,3,11,1,0.0,13,10,Not Enrolled
CUST01913,Dormant,78,1,422.52,3,2,1,6,0,0.0,2,6,Not Enrolled
CUST01914,Needs Attention,83,6,5482.889999999999,3,5,5,13,2,16.7,7,15,Platinum
CUST01915,At-Risk,273,4,3357.25,1,4,4,9,0,0.0,1,57,Not Enrolled
CUST01916,Dormant,10,2,934.02,5,3,2,10,0,0.0,3,0,Silver
CUST01917,At-Risk,196,2,1593.3,1,3,3,7,0,0.0,2,37,Silver
CUST01918,At-Risk,170,4,3621.08,1,4,4,9,0,0.0,1,39,Not Enrolled
CUST01919,New Customers,40,1,328.12,4,2,1,7,0,0.0,10,6,Not Enrolled
CUST01920,At-Risk,215,4,2814.54,1,4,4,9,1,25.0,1,48,Silver
CUST01921,Loyal Customers,75,4,2532.17,3,4,3,10,1,0.0,9,20,Not Enrolled
CUST01922,Dormant,30,3,2918.16,4,3,4,11,0,0.0,10,9,Silver
CUST01923,At-Risk,146,3,1359.38,2,3,2,7,0,0.0,9,35,Gold
CUST01924,Dormant,61,1,371.86,3,2,1,6,0,0.0,13,6,Platinum
CUST01925,New Customers,12,1,448.97,5,2,1,8,0,0.0,12,0,Not Enrolled
CUST01926,Dormant,130,1,449.37,2,2,1,5,0,0.0,5,18,Silver
CUST01927,At-Risk,163,3,3362.8999999999996,1,3,4,8,0,0.0,1,25,Platinum
CUST01928,Needs Attention,6,3,1788.02,5,3,3,11,1,33.3,14,11,Gold
CUST01929,At-Risk,163,2,735.4100000000001,1,3,1,5,0,0.0,5,29,Gold
CUST01930,Dormant,19,2,1131.9099999999999,5,3,2,10,0,0.0,2,12,Not Enrolled
CUST01931,Dormant,10,2,975.78,5,3,2,10,0,0.0,11,6,Not Enrolled
CUST01932,New Customers,12,1,1359.13,5,2,2,9,0,0.0,11,2,Platinum
CUST01933,Champions,39,6,3230.78,4,5,4,13,0,0.0,6,0,Not Enrolled
CUST01934,New Customers,33,1,585.58,4,2,1,7,0,0.0,8,0,Not Enrolled
CUST01935,Dormant,52,1,308.98,3,2,1,6,0,0.0,8,5,Not Enrolled
CUST01936,New Customers,34,1,300.34,4,2,1,7,0,0.0,8,0,Silver
CUST01937,Dormant,120,1,383.33,2,2,1,5,0,0.0,3,27,Not Enrolled
CUST01938,Needs Attention,45,4,1866.8,4,4,3,11,2,50.0,4,0,Not Enrolled
CUST01939,Loyal Customers,34,4,3249.84,4,4,4,12,1,0.0,13,15,Not Enrolled
CUST01940,Champions,8,7,6388.84,5,5,5,15,1,0.0,12,14,Not Enrolled
CUST01941,Needs Attention,47,9,5847.1900000000005,3,5,5,13,2,11.1,11,14,Not Enrolled
CUST01942,Dormant,249,1,523.56,1,2,1,4,0,0.0,4,41,Not Enrolled
CUST01943,Loyal Customers,52,4,4844.02,3,4,5,12,1,25.0,10,23,Gold
CUST01944,Needs Attention,13,7,5245.9800000000005,5,5,5,15,2,0.0,6,4,Not Enrolled
CUST01945,Dormant,118,1,554.68,2,2,1,5,0,0.0,0,24,Not Enrolled
CUST01946,Needs Attention,118,3,1522.71,2,3,2,7,2,0.0,4,10,Not Enrolled
CUST01947,At-Risk,123,7,4832.0599999999995,2,5,5,12,0,0.0,6,20,Silver
CUST01948,At-Risk,170,2,1170.93,1,3,2,6,1,0.0,3,47,Not Enrolled
CUST01949,At-Risk,136,8,9603.31,2,5,5,12,1,0.0,9,31,Silver
CUST01950,At-Risk,136,3,1395.9099999999999,2,3,2,7,0,0.0,2,32,Not Enrolled
CUST01951,At-Risk,125,4,2559.6099999999997,2,4,3,9,1,0.0,2,46,Silver
CUST01952,At-Risk,313,2,922.6,1,3,2,6,0,0.0,3,59,Not Enrolled
CUST01953,Dormant,176,1,886.28,1,2,2,5,0,0.0,0,38,Not Enrolled
CUST01954,Needs Attention,50,10,7300.599999999999,3,5,5,13,3,20.0,2,12,Not Enrolled
CUST01955,Needs Attention,25,7,2957.63,4,5,4,13,2,0.0,11,2,Gold
CUST01956,Dormant,78,1,301.98,3,2,1,6,0,0.0,5,2,Not Enrolled
CUST01957,At-Risk,210,3,2989.2,1,3,4,8,1,0.0,3,50,Gold
CUST01958,Needs Attention,113,7,3390.38,2,5,4,11,4,14.3,5,20,Silver
CUST01959,New Customers,9,1,676.52,5,2,1,8,0,0.0,4,2,Not Enrolled
CUST01960,New Customers,25,1,1173.93,4,2,2,8,0,0.0,4,3,Not Enrolled
CUST01961,Needs Attention,79,4,3056.04,3,4,4,11,2,0.0,1,16,Not Enrolled
CUST01962,Needs Attention,142,8,5467.6900000000005,2,5,5,12,2,12.5,2,23,Not Enrolled
CUST01963,Dormant,113,1,827.54,2,2,2,6,0,0.0,6,30,Not Enrolled
CUST01964,New Customers,15,1,848.15,5,2,2,9,0,0.0,4,0,Silver
CUST01965,At-Risk,196,2,1060.55,1,3,2,6,1,0.0,3,39,Not Enrolled
CUST01966,Champions,49,6,5099.78,3,5,5,13,1,16.7,9,16,Not Enrolled
CUST01967,Needs Attention,28,4,1574.64,4,4,3,11,2,0.0,12,2,Not Enrolled
CUST01968,Needs Attention,59,1,1323.58,3,2,2,7,1,100.0,2,3,Platinum
CUST01969,Dormant,80,2,1641.0,3,3,3,9,1,0.0,3,23,Not Enrolled
CUST01970,Dormant,84,3,1898.37,3,3,3,9,0,0.0,14,17,Gold
CUST01971,Needs Attention,10,2,2559.3999999999996,5,3,3,11,1,50.0,12,6,Not Enrolled
CUST01972,Needs Attention,4,9,4551.23,5,5,5,15,2,11.1,15,0,Not Enrolled
CUST01973,At-Risk,89,3,2694.88,2,3,4,9,0,0.0,18,23,Not Enrolled
CUST01974,Needs Attention,54,5,2533.77,3,4,3,10,2,0.0,9,2,Silver
CUST01975,Loyal Customers,57,5,3442.37,3,4,4,11,1,0.0,9,6,Not Enrolled
CUST01976,Needs Attention,100,5,4264.75,2,4,5,11,3,20.0,15,25,Not Enrolled
CUST01977,Dormant,68,2,1844.12,3,3,3,9,1,0.0,8,8,Not Enrolled
CUST01978,Needs Attention,156,7,6034.36,1,5,5,11,2,14.3,2,27,Platinum
CUST01979,Dormant,61,1,669.46,3,2,1,6,0,0.0,13,7,Silver
CUST01980,Champions,1,8,7551.46,5,5,5,15,1,12.5,10,3,Not Enrolled
CUST01981,Loyal Customers,84,4,4730.360000000001,3,4,5,12,1,0.0,13,12,Not Enrolled
CUST01982,Needs Attention,36,7,4060.75,4,5,5,14,2,0.0,5,11,Silver
CUST01983,Dormant,67,3,1024.8700000000001,3,3,2,8,0,0.0,13,13,Not Enrolled
CUST01984,Needs Attention,21,8,4659.86,4,5,5,14,2,0.0,8,9,Not Enrolled
CUST01985,Dormant,75,1,1983.49,3,2,3,8,0,0.0,12,12,Not Enrolled
CUST01986,Needs Attention,5,5,5637.98,5,4,5,14,3,40.0,17,1,Gold
CUST01987,Dormant,127,1,299.78,2,2,1,5,0,0.0,4,27,Not Enrolled
CUST01988,Dormant,52,1,824.71,3,2,2,7,0,0.0,2,3,Not Enrolled
CUST01989,Dormant,70,3,1255.63,3,3,2,8,0,0.0,0,10,Silver
CUST01990,Loyal Customers,59,4,3877.7699999999995,3,4,4,11,0,0.0,11,7,Silver
CUST01991,Needs Attention,65,7,5405.02,3,5,5,13,2,14.3,8,13,Silver
CUST01992,Dormant,50,1,1412.07,3,2,2,7,0,0.0,7,16,Not Enrolled
CUST01993,Needs Attention,23,6,3224.71,4,5,4,13,2,0.0,0,7,Not Enrolled
CUST01994,Champions,83,6,4371.35,3,5,5,13,0,0.0,0,11,Not Enrolled
CUST01995,At-Risk,144,5,2602.16,2,5,4,11,1,0.0,2,24,Not Enrolled
CUST01996,At-Risk,206,2,1407.45,1,3,2,6,0,0.0,2,51,Gold
CUST01997,Dormant,23,2,2544.7,4,3,3,10,0,0.0,9,4,Silver
CUST01998,Needs Attention,6,7,8151.54,5,5,5,15,2,14.3,13,0,Gold
CUST01999,Dormant,70,2,762.25,3,3,1,7,0,0.0,4,14,Gold
CUST02000,Needs Attention,96,10,4734.83,2,5,5,12,2,0.0,11,18,Gold
CUST02001,New Customers,5,1,519.52,5,2,1,8,0,0.0,12,2,Silver
CUST02002,Champions,27,6,5905.59,4,5,5,14,1,0.0,7,0,Not Enrolled
CUST02003,At-Risk,169,2,1381.48,1,3,2,6,0,0.0,3,30,Not Enrolled
CUST02004,New Customers,1,1,1164.15,5,2,2,9,0,0.0,6,6,Not Enrolled
CUST02005,Champions,7,5,2573.5,5,5,4,14,1,0.0,6,0,Not Enrolled
CUST02006,At-Risk,99,1,1872.67,2,2,3,7,0,0.0,2,12,Not Enrolled
CUST02007,At-Risk,152,6,5058.75,1,5,5,11,1,0.0,5,33,Platinum
CUST02008,Needs Attention,228,4,4601.66,1,4,5,10,2,25.0,3,39,Not Enrolled
CUST02009,Loyal Customers,31,4,3434.0099999999998,4,4,4,12,1,25.0,1,0,Gold
CUST02010,At-Risk,97,2,3814.95,2,3,4,9,0,0.0,6,24,Not Enrolled
CUST02011,At-Risk,130,4,4620.1,2,4,5,11,0,0.0,2,27,Not Enrolled
CUST02012,New Customers,4,1,397.31,5,2,1,8,1,0.0,7,2,Silver
CUST02013,New Customers,19,1,496.68,5,2,1,8,0,0.0,7,18,Silver
CUST02014,New Customers,39,1,585.15,4,2,1,7,0,0.0,0,4,Not Enrolled
CUST02015,At-Risk,212,4,5003.34,1,4,5,10,0,0.0,4,47,Not Enrolled
CUST02016,New Customers,15,1,359.18,5,2,1,8,0,0.0,17,4,Not Enrolled
CUST02017,Dormant,77,2,1871.94,3,3,3,9,0,0.0,12,20,Gold
CUST02018,New Customers,46,1,873.21,4,2,2,8,1,0.0,17,13,Not Enrolled
CUST02019,Needs Attention,55,7,4765.56,3,5,5,13,2,14.3,7,14,Not Enrolled
CUST02020,Dormant,30,3,2876.52,4,3,4,11,0,0.0,8,8,Not Enrolled
CUST02021,Champions,9,4,3437.71,5,4,4,13,1,25.0,12,0,Gold
CUST02022,New Customers,44,1,329.75,4,2,1,7,1,0.0,1,4,Not Enrolled
CUST02023,New Customers,44,1,888.97,4,2,2,8,0,0.0,7,10,Not Enrolled
CUST02024,Champions,1,10,6196.01,5,5,5,15,0,0.0,17,6,Silver
CUST02025,Champions,44,5,4736.54,4,5,5,14,0,0.0,3,1,Not Enrolled
CUST02026,Champions,34,5,4265.33,4,5,5,14,0,0.0,2,3,Not Enrolled
CUST02027,Dormant,12,3,2947.52,5,3,4,12,0,0.0,7,0,Not Enrolled
CUST02028,At-Risk,127,2,1517.08,2,3,2,7,0,0.0,3,25,Gold
CUST02029,Dormant,80,3,1502.72,3,3,2,8,1,0.0,0,9,Silver
CUST02030,Champions,7,5,2940.72,5,5,4,14,0,0.0,18,0,Gold
CUST02031,At-Risk,167,2,734.56,1,3,1,5,0,0.0,2,35,Not Enrolled
CUST02032,At-Risk,342,2,1046.18,1,3,2,6,0,0.0,2,60,Not Enrolled
CUST02033,At-Risk,112,4,2919.45,2,4,4,10,0,0.0,9,25,Gold
CUST02034,New Customers,13,1,568.26,5,2,1,8,0,0.0,9,4,Not Enrolled
CUST02035,At-Risk,93,3,2201.39,2,3,3,8,1,0.0,0,23,Gold
CUST02036,Champions,38,8,5443.38,4,5,5,14,0,0.0,6,5,Not Enrolled
CUST02037,Needs Attention,1,2,1131.94,5,3,2,10,2,100.0,3,2,Gold
CUST02038,At-Risk,262,3,1941.74,1,3,3,7,1,0.0,3,57,Platinum
CUST02039,At-Risk,160,3,1806.76,1,3,3,7,1,0.0,0,18,Not Enrolled
CUST02040,New Customers,1,1,686.12,5,2,1,8,0,0.0,14,11,Not Enrolled
CUST02041,Needs Attention,15,5,6809.49,5,5,5,15,2,20.0,7,14,Silver
CUST02042,Loyal Customers,68,4,2102.49,3,4,3,10,1,0.0,6,0,Not Enrolled
CUST02043,New Customers,10,1,429.28,5,2,1,8,0,0.0,6,8,Not Enrolled
CUST02044,Champions,0,7,5404.4400000000005,5,5,5,15,1,0.0,14,0,Not Enrolled
CUST02045,Dormant,92,1,626.4,2,2,1,5,0,0.0,5,31,Not Enrolled
CUST02046,Needs Attention,282,6,4967.95,1,5,5,11,2,0.0,6,52,Platinum
CUST02047,Champions,61,7,6827.32,3,5,5,13,0,0.0,1,16,Not Enrolled
CUST02048,Dormant,187,1,683.23,1,2,1,4,0,0.0,0,26,Silver
CUST02049,Loyal Customers,81,6,3627.55,3,5,4,12,1,0.0,6,21,Silver
CUST02050,Dormant,15,2,985.3000000000001,5,3,2,10,1,0.0,4,0,Not Enrolled
CUST02051,Dormant,85,3,2953.97,3,3,4,10,1,0.0,0,23,Gold
CUST02052,Dormant,55,3,4211.0599999999995,3,3,5,11,0,0.0,2,12,Silver
CUST02053,Dormant,61,2,1075.67,3,3,2,8,0,0.0,0,0,Not Enrolled
CUST02054,Champions,29,7,7547.42,4,5,5,14,1,14.3,9,5,Not Enrolled
CUST02055,Loyal Customers,73,6,3391.84,3,5,4,12,0,0.0,1,13,Not Enrolled
CUST02056,At-Risk,195,2,1281.97,1,3,2,6,0,0.0,2,35,Gold
CUST02057,Dormant,3,2,1878.1,5,3,3,11,0,0.0,10,0,Not Enrolled
CUST02058,New Customers,12,1,1013.35,5,2,2,9,0,0.0,0,0,Not Enrolled
CUST02059,Dormant,53,3,2449.99,3,3,3,9,1,0.0,2,7,Not Enrolled
CUST02060,Needs Attention,23,2,1331.01,4,3,2,9,2,50.0,4,6,Not Enrolled
CUST02061,Needs Attention,102,5,3294.69,2,5,4,11,2,0.0,7,13,Platinum
CUST02062,At-Risk,161,4,3844.48,1,4,4,9,0,0.0,0,22,Silver
CUST02063,Loyal Customers,38,4,1973.4899999999998,4,4,3,11,1,25.0,7,19,Not Enrolled
CUST02064,Needs Attention,69,3,2866.45,3,3,4,10,1,33.3,2,0,Not Enrolled
CUST02065,At-Risk,172,5,3492.37,1,5,4,10,1,20.0,1,37,Not Enrolled
CUST02066,Dormant,48,1,656.93,3,2,1,6,1,0.0,9,5,Not Enrolled
CUST02067,Needs Attention,55,7,8726.75,3,5,5,13,3,0.0,5,9,Gold
CUST02068,Dormant,7,2,1629.56,5,3,3,11,0,0.0,11,0,Gold
CUST02069,Dormant,315,1,791.45,1,2,2,5,0,0.0,2,57,Not Enrolled
CUST02070,Dormant,80,1,557.51,3,2,1,6,1,0.0,11,32,Not Enrolled
CUST02071,New Customers,17,1,887.16,5,2,2,9,0,0.0,12,0,Gold
CUST02072,Champions,35,11,7176.07,4,5,5,14,1,0.0,4,1,Not Enrolled
CUST02073,New Customers,34,1,462.53,4,2,1,7,0,0.0,0,3,Not Enrolled
CUST02074,New Customers,36,1,1003.93,4,2,2,8,0,0.0,7,0,Silver
CUST02075,At-Risk,271,5,2192.94,1,5,3,9,1,20.0,0,59,Not Enrolled
CUST02076,At-Risk,213,4,3480.34,1,4,4,9,0,0.0,1,35,Not Enrolled
CUST02077,Loyal Customers,78,5,2528.43,3,5,3,11,0,0.0,3,27,Silver
CUST02078,Needs Attention,29,8,3814.58,4,5,4,13,3,0.0,3,12,Gold
CUST02079,Needs Attention,19,7,4373.8099999999995,5,5,5,15,3,28.6,1,6,Not Enrolled
CUST02080,Needs Attention,178,3,2768.41,1,3,4,8,1,33.3,1,37,Not Enrolled
CUST02081,Needs Attention,166,9,5848.4400000000005,1,5,5,11,2,0.0,3,45,Gold
CUST02082,At-Risk,124,2,1444.5700000000002,2,3,2,7,0,0.0,1,39,Not Enrolled
CUST02083,Dormant,28,2,1606.4,4,3,3,10,0,0.0,4,19,Not Enrolled
CUST02084,Dormant,165,1,481.85,1,2,1,4,0,0.0,2,41,Not Enrolled
CUST02085,New Customers,3,1,682.7,5,2,1,8,0,0.0,1,0,Not Enrolled
CUST02086,Dormant,40,2,1886.35,4,3,3,10,0,0.0,8,1,Silver
CUST02087,New Customers,14,1,479.82,5,2,1,8,0,0.0,3,0,Silver
CUST02088,Dormant,41,3,1761.31,4,3,3,10,1,0.0,1,11,Not Enrolled
CUST02089,New Customers,20,1,542.75,5,2,1,8,0,0.0,1,8,Not Enrolled
CUST02090,Needs Attention,80,2,852.76,3,3,2,8,1,50.0,1,6,Silver
CUST02091,New Customers,19,1,872.98,5,2,2,9,0,0.0,10,4,Not Enrolled
CUST02092,At-Risk,174,3,2595.52,1,3,4,8,1,0.0,2,31,Gold
CUST02093,Dormant,11,2,1202.49,5,3,2,10,0,0.0,8,0,Gold
CUST02094,At-Risk,96,2,1171.49,2,3,2,7,0,0.0,1,33,Gold
CUST02095,At-Risk,163,2,1605.26,1,3,3,7,1,0.0,0,29,Silver
CUST02096,Dormant,5,3,2926.04,5,3,4,12,0,0.0,9,0,Not Enrolled
CUST02097,Loyal Customers,59,4,2180.25,3,4,3,10,1,0.0,5,3,Silver
CUST02098,Dormant,223,1,558.72,1,2,1,4,0,0.0,8,32,Silver
CUST02099,At-Risk,107,3,2275.89,2,3,3,8,0,0.0,2,25,Silver
CUST02100,Needs Attention,23,8,4274.82,4,5,5,14,2,12.5,13,17,Not Enrolled
CUST02101,Needs Attention,18,7,4502.69,5,5,5,15,2,0.0,6,0,Not Enrolled
CUST02102,Champions,17,6,3780.56,5,5,4,14,0,0.0,19,10,Platinum
CUST02103,Dormant,44,2,1052.31,4,3,2,9,1,0.0,0,0,Platinum
CUST02104,New Customers,4,1,679.74,5,2,1,8,0,0.0,7,0,Silver
CUST02105,Needs Attention,15,4,2058.2,5,4,3,12,2,25.0,1,0,Not Enrolled
CUST02106,Needs Attention,46,8,20239.78,4,5,5,14,3,12.5,7,14,Gold
CUST02107,At-Risk,90,5,3080.15,2,5,4,11,0,0.0,8,30,Not Enrolled
CUST02108,Needs Attention,9,3,2025.15,5,3,3,11,2,33.3,11,3,Not Enrolled
CUST02109,Champions,21,5,3747.13,4,5,4,13,1,0.0,7,7,Not Enrolled
CUST02110,Dormant,26,2,1374.8200000000002,4,3,2,9,0,0.0,1,13,Gold
CUST02111,Dormant,184,1,1404.22,1,2,2,5,0,0.0,0,34,Silver
CUST02112,At-Risk,335,3,1402.8600000000001,1,3,2,6,0,0.0,0,60,Silver
CUST02113,At-Risk,194,2,2358.37,1,3,3,7,0,0.0,1,37,Not Enrolled
CUST02114,Needs Attention,111,2,587.4200000000001,2,3,1,6,1,50.0,8,22,Not Enrolled
CUST02115,Dormant,277,1,483.57,1,2,1,4,0,0.0,0,50,Not Enrolled
CUST02116,At-Risk,151,2,1180.1399999999999,1,3,2,6,1,0.0,1,28,Silver
CUST02117,At-Risk,92,3,2584.4,2,3,4,9,0,0.0,6,18,Not Enrolled
CUST02118,At-Risk,93,7,5739.9800000000005,2,5,5,12,0,0.0,5,19,Silver
CUST02119,Needs Attention,44,3,2881.38,4,3,4,11,2,0.0,8,0,Not Enrolled
CUST02120,Champions,41,8,4965.58,4,5,5,14,1,12.5,1,1,Not Enrolled
CUST02121,New Customers,23,1,467.21,4,2,1,7,0,0.0,6,1,Silver
CUST02122,Dormant,244,1,863.7,1,2,2,5,0,0.0,0,45,Not Enrolled
CUST02123,Dormant,108,1,448.88,2,2,1,5,0,0.0,0,17,Not Enrolled
CUST02124,Dormant,40,2,995.22,4,3,2,9,0,0.0,15,6,Silver
CUST02125,Dormant,140,1,321.85,2,2,1,5,1,0.0,13,30,Gold
CUST02126,Dormant,206,1,698.21,1,2,1,4,0,0.0,1,44,Not Enrolled
CUST02127,Dormant,210,1,1050.81,1,2,2,5,0,0.0,3,38,Gold
CUST02128,New Customers,41,1,1406.44,4,2,2,8,0,0.0,11,3,Silver
CUST02129,Dormant,90,1,787.79,2,2,2,6,0,0.0,2,18,Not Enrolled
CUST02130,Needs Attention,84,3,1356.56,3,3,2,8,2,0.0,4,9,Silver
CUST02131,At-Risk,93,4,2614.58,2,4,4,10,1,0.0,2,29,Not Enrolled
CUST02132,New Customers,0,1,585.94,5,2,1,8,0,0.0,1,5,Not Enrolled
CUST02133,Loyal Customers,33,4,3704.23,4,4,4,12,1,0.0,11,8,Not Enrolled
CUST02134,At-Risk,192,3,2486.55,1,3,3,7,1,0.0,1,44,Silver
CUST02135,Dormant,66,1,1006.67,3,2,2,7,1,0.0,2,13,Not Enrolled
CUST02136,Loyal Customers,84,4,3776.61,3,4,4,11,1,25.0,4,9,Not Enrolled
CUST02137,Needs Attention,47,3,3099.36,3,3,4,10,2,0.0,5,7,Not Enrolled
CUST02138,Dormant,194,1,472.88,1,2,1,4,1,0.0,2,36,Not Enrolled
CUST02139,New Customers,28,1,440.82,4,2,1,7,0,0.0,3,7,Not Enrolled
CUST02140,Champions,30,6,4288.45,4,5,5,14,1,16.7,15,0,Gold
CUST02141,Dormant,77,2,2337.84,3,3,3,9,0,0.0,16,11,Not Enrolled
CUST02142,Dormant,79,1,1330.95,3,2,2,7,0,0.0,1,25,Not Enrolled
CUST02143,Dormant,61,1,1023.26,3,2,2,7,0,0.0,14,13,Silver
CUST02144,At-Risk,173,2,1767.13,1,3,3,7,0,0.0,0,40,Silver
CUST02145,At-Risk,111,7,4813.139999999999,2,5,5,12,0,0.0,2,23,Not Enrolled
CUST02146,Dormant,118,1,917.63,2,2,2,6,0,0.0,0,27,Not Enrolled
